284,Estimates,Asia,k,935,Region,1840,2015,191632,190804,188053,187982,189201,198232,175678,159951,161399,151063,127367,104139,89718,60652,41352,27852,15267,6179,1644,302,37
285,Estimates,Asia,k,935,Region,1840,2020,188596,190317,189942,186712,186539,188681,197132,173437,157313,158098,146817,121885,97110,80480,50823,31009,17899,7875,2310,432,57
286,Estimates,Europe,l,908,Region,1840,1950,26334,21259,25708,23248,23989,19610,14144,17997,17890,16018,13069,10487,8943,7203,5309,3209,1411,498,114,19,3
287,Estimates,Europe,l,908,Region,1840,1955,28404,25784,21107,25419,22912,23540,19206,13788,17551,17283,15280,12127,9388,7567,5585,3551,1732,532,120,17,2
288,Estimates,Europe,l,908,Region,1840,1960,29226,28142,25983,21037,24923,22530,23052,18732,13421,16999,16540,14214,10882,7956,5898,3783,1940,671,131,17,1
289,Estimates,Europe,l,908,Region,1840,1965,28806,29118,28069,25912,20910,24727,22313,22831,18466,13079,16374,15576,12866,9258,6242,4064,2138,769,170,19,2
290,Estimates,Europe,l,908,Region,1840,1970,27048,28706,29154,27827,25547,20608,24317,21907,22469,18003,12471,15416,14115,10990,7196,4244,2288,865,200,26,2
291,Estimates,Europe,l,908,Region,1840,1975,26303,27000,28684,28967,27568,25361,20467,23993,21470,21839,17306,11720,14001,12036,8554,4873,2406,934,231,31,2
292,Estimates,Europe,l,908,Region,1840,1980,25418,26149,27053,28775,28885,27323,25080,20158,23483,20816,20887,16235,10638,12038,9491,5875,2766,1007,259,39,3
293,Estimates,Europe,l,908,Region,1840,1985,25313,25412,26211,27082,28610,28608,27068,24715,19767,22699,19850,19455,14685,9176,9578,6598,3337,1173,291,46,4
294,Estimates,Europe,l,908,Region,1840,1990,24626,25329,25481,26328,27037,28421,28368,26768,24314,19284,21773,18641,17674,12796,7428,6880,3955,1492,353,53,5
295,Estimates,Europe,l,908,Region,1840,1995,21295,24901,25636,25599,26241,26972,28270,28039,26235,23564,18475,20337,16911,15225,10387,5451,4241,1826,462,64,5
296,Estimates,Europe,l,908,Region,1840,2000,18883,21353,25115,25750,25512,26041,26786,27942,27422,25365,22491,17372,18452,14734,12340,7708,3459,2026,583,85,6
297,Estimates,Europe,l,908,Region,1840,2005,18844,19057,21632,25360,26137,25903,26321,26834,27668,26691,24231,21227,15967,16196,12242,9256,5064,1774,693,116,9
298,Estimates,Europe,l,908,Region,1840,2010,20290,18904,19301,22212,25899,26333,26122,26288,26209,27167,25637,22925,19463,14551,13772,9637,6347,2732,662,150,13
299,Estimates,Europe,l,908,Region,1840,2015,20662,20459,19170,19644,22579,26214,26517,26118,26054,25824,26347,24368,21259,17601,12689,11001,6845,3568,1089,157,19
300,Estimates,Europe,l,908,Region,1840,2020,20061,20936,20679,19460,19979,23018,26559,26598,26008,25752,25218,25300,22739,19254,15338,10423,7880,4034,1513,288,23
301,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1950,13743,11072,9717,8472,7615,6433,5364,4853,4137,3494,2867,2203,1693,1197,782,438,188,85,33,13,5
302,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1955,16486,12985,10872,9518,8232,7370,6218,5185,4635,3927,3254,2596,1926,1389,897,504,222,68,20,5,1
303,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1960,18833,15699,12776,10633,9210,7938,7112,6001,4962,4414,3666,2964,2285,1599,1061,598,270,88,19,4,1
304,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1965,21380,18029,15421,12481,10306,8900,7677,6879,5769,4736,4140,3363,2627,1914,1235,720,330,111,25,4,1
305,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1970,23049,20595,17729,15069,12074,9936,8611,7434,6633,5514,4459,3811,2995,2223,1491,848,405,139,34,5,1
306,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1975,24487,22346,20273,17329,14572,11638,9596,8354,7175,6349,5199,4115,3403,2543,1746,1038,482,176,44,7,1
307,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1980,26389,23865,21981,19797,16670,14025,11270,9308,8068,6890,6013,4827,3699,2921,2025,1245,621,216,58,10,1
308,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1985,27918,25832,23435,21404,19117,16063,13587,10942,9016,7757,6541,5603,4353,3184,2338,1466,758,289,74,14,2
309,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1990,28670,27415,25451,22880,20628,18429,15544,13224,10637,8697,7388,6111,5074,3769,2575,1717,909,366,103,18,3
310,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,1995,28973,28279,27114,24689,21836,19861,17945,15141,12860,10284,8324,6941,5580,4433,3094,1917,1094,453,135,26,3
311,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,2000,28914,28647,27844,26454,23778,21143,19273,17471,14736,12446,9862,7838,6369,4920,3680,2343,1259,577,179,37,5
312,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,2005,28119,28566,28332,27073,25470,22959,20583,18788,17014,14271,11962,9317,7250,5682,4146,2847,1577,689,241,52,7
313,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,2010,27171,27899,28367,28033,26405,24754,22352,20077,18304,16511,13737,11338,8649,6504,4832,3250,1964,888,298,73,10
314,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,2015,26907,27014,27746,27983,27391,25734,24208,21884,19624,17818,15938,13094,10597,7820,5590,3854,2292,1135,398,94,14
315,Estimates,LatinAmericaandtheCaribbean,m,904,Region,1840,2020,26420,26644,26681,27198,27230,26751,25331,23888,21580,19264,17335,15285,12297,9636,6779,4499,2762,1366,530,132,20
316,Estimates,NorthernAmerica,n,905,Region,1840,1950,9652,7719,6464,6215,6660,6960,6560,6241,5762,5108,4626,4079,3567,2835,1829,1115,532,227,67,12,1
317,Estimates,NorthernAmerica,n,905,Region,1840,1955,10839,9680,7834,6314,5936,6709,6992,6575,6182,5441,5219,4257,3784,3068,2131,1304,684,238,71,14,2
318,Estimates,NorthernAmerica,n,905,Region,1840,1960,11721,10887,9745,7659,6331,6369,6824,7021,6498,6070,5464,4870,3860,3212,2345,1540,760,307,74,14,2
319,Estimates,NorthernAmerica,n,905,Region,1840,1965,11244,11810,10984,9700,7620,6564,6504,6822,6946,6343,5824,5177,4297,3290,2526,1698,877,340,95,15,2
320,Estimates,NorthernAmerica,n,905,Region,1840,1970,9969,11550,11920,10955,9175,7869,6747,6461,6793,6828,6111,5440,4575,3697,2554,1781,1000,399,108,19,2
321,Estimates,NorthernAmerica,n,905,Region,1840,1975,9365,10060,11672,11976,11038,9760,8059,6711,6477,6649,6549,5708,4904,3966,2873,1833,1104,471,134,23,3
322,Estimates,NorthernAmerica,n,905,Region,1840,1980,9467,9621,10707,12217,12153,11103,9819,7602,6606,6064,6250,6084,5240,4479,3207,2328,1037,549,170,32,4
323,Estimates,NorthernAmerica,n,905,Region,1840,1985,10043,9615,9897,10985,12286,12335,11296,9745,7623,6531,5927,5959,5633,4693,3631,2394,1450,525,204,41,5
324,Estimates,NorthernAmerica,n,905,Region,1840,1990,10831,10198,9866,10215,11118,12247,12414,11260,9803,7500,6382,5664,5553,5038,3889,2772,1526,744,194,48,6
325,Estimates,NorthernAmerica,n,905,Region,1840,1995,11225,11022,10675,10383,10322,11192,12644,12520,11210,9546,7354,6125,5340,5025,4254,3026,1773,806,282,46,7
326,Estimates,NorthernAmerica,n,905,Region,1840,2000,10920,11715,11662,11302,10765,10814,11661,12799,12514,11187,9566,7150,5880,4931,4338,3389,2070,946,300,64,6
327,Estimates,NorthernAmerica,n,905,Region,1840,2005,11245,11062,12141,12218,11678,10842,10994,11755,12756,12394,11023,9320,6856,5483,4353,3523,2347,1153,361,67,7
328,Estimates,NorthernAmerica,n,905,Region,1840,2010,11653,11495,11690,12543,12331,11704,11094,11132,11786,12685,12271,10751,8951,6433,4883,3600,2628,1408,482,88,9
329,Estimates,NorthernAmerica,n,905,Region,1840,2015,11192,11743,11564,12035,13097,12723,12019,11287,11206,11726,12475,11918,10240,8361,5773,4124,2729,1650,635,130,13
330,Estimates,NorthernAmerica,n,905,Region,1840,2020,11079,11262,11796,11856,12535,13538,13022,12184,11346,11163,11541,12088,11330,9516,7516,4897,3162,1744,787,196,22
331,Estimates,Oceania,o,909,Region,1840,1950,810,644,545,507,542,537,481,474,426,367,315,272,242,186,127,75,37,15,4,1,0
332,Estimates,Oceania,o,909,Region,1840,1955,908,808,652,552,525,570,560,489,477,419,351,289,240,199,139,83,42,14,4,1,0
333,Estimates,Oceania,o,909,Region,1840,1960,1009,906,824,660,575,548,584,565,488,469,401,325,258,200,154,94,48,16,4,1,0
334,Estimates,Oceania,o,909,Region,1840,1965,1086,1014,922,837,683,598,559,588,562,477,448,374,290,217,151,101,52,19,4,1,0
335,Estimates,Oceania,o,909,Region,1840,1970,1155,1116,1064,936,885,719,627,571,601,564,461,419,333,249,166,100,56,21,5,1,0
336,Estimates,Oceania,o,909,Region,1840,1975,1214,1145,1135,1051,944,886,730,633,576,583,536,431,378,286,195,112,58,23,6,1,0
337,Estimates,Oceania,o,909,Region,1840,1980,1171,1208,1152,1128,1034,940,886,718,615,556,556,499,390,328,227,135,65,25,7,1,0
338,Estimates,Oceania,o,909,Region,1840,1985,1249,1181,1227,1160,1125,1043,960,903,722,611,543,528,462,344,268,165,81,29,8,1,0
339,Estimates,Oceania,o,909,Region,1840,1990,1323,1265,1203,1240,1152,1132,1072,976,912,722,599,522,496,414,288,200,104,38,9,2,0
340,Estimates,Oceania,o,909,Region,1840,1995,1400,1328,1279,1215,1226,1143,1150,1081,985,903,702,575,492,448,351,221,130,52,13,2,0
341,Estimates,Oceania,o,909,Region,1840,2000,1445,1423,1345,1276,1169,1204,1145,1182,1080,972,899,678,552,452,394,282,142,68,19,3,0
342,Estimates,Oceania,o,909,Region,1840,2005,1463,1446,1433,1358,1309,1177,1229,1167,1193,1082,951,872,644,510,399,322,204,79,26,4,0
343,Estimates,Oceania,o,909,Region,1840,2010,1616,1494,1476,1468,1482,1416,1250,1284,1193,1187,1067,925,834,606,460,332,239,121,33,6,1
344,Estimates,Oceania,o,909,Region,1840,2015,1699,1646,1526,1517,1553,1513,1449,1295,1296,1198,1165,1034,885,769,551,389,259,148,53,8,1
345,Estimates,Oceania,o,909,Region,1840,2020,1778,1726,1680,1567,1555,1587,1546,1472,1304,1291,1178,1133,991,832,700,473,302,166,68,14,1
346,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1950,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
347,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1955,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
348,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1960,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
349,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1965,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
350,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1970,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
351,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1975,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
352,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1980,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
353,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1985,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
354,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1990,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
355,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,1995,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
356,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,2000,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
357,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,2005,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
358,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,2010,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
359,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,2015,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
360,Estimates,SustainableDevelopmentGoal(SDG)regions,p,1828,Label/Separator,900,2020,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн,бн
361,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1950,15225,11925,10235,9048,7868,6763,5814,4929,4166,3428,2770,2203,1669,1185,760,392,165,47,8,1,0
362,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1955,17099,13256,11373,9873,8613,7409,6352,5433,4560,3804,3074,2413,1827,1276,793,412,155,42,7,1,0
363,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1960,19398,15133,12681,10969,9426,8176,7005,5985,5073,4207,3430,2695,2019,1415,872,449,168,42,6,1,0
364,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1965,22182,17361,14565,12305,10515,8952,7748,6609,5595,4687,3820,3031,2276,1583,982,498,192,47,7,1,0
365,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1970,25342,20137,16790,14137,11865,10062,8524,7322,6202,5172,4258,3375,2582,1807,1120,572,214,55,7,1,0
366,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1975,29449,23161,19517,16353,13595,11342,9619,8116,6918,5793,4752,3813,2896,2069,1292,667,256,63,9,1,0
367,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1980,34244,27186,22427,18895,15690,13074,10954,9214,7689,6505,5356,4312,3312,2369,1513,801,312,77,10,1,0
368,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1985,39431,31763,26457,21887,18207,15009,12474,10400,8703,7193,5995,4830,3739,2693,1730,926,369,95,13,1,0
369,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1990,44617,36874,31017,25817,21042,17454,14374,11861,9815,8139,6634,5433,4210,3071,2019,1100,445,114,16,1,0
370,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,1995,49260,41630,35926,30090,24770,20117,16722,13774,11271,9189,7522,6009,4783,3453,2291,1297,536,138,20,2,0
371,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,2000,55727,46506,40737,35063,29007,23722,19167,15845,12886,10430,8385,6728,5169,3884,2509,1429,614,165,24,2,0
372,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,2005,63368,53063,45585,39734,33691,27740,22652,18136,14808,11931,9522,7496,5795,4177,2826,1532,666,190,30,3,0
373,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,2010,71803,60921,52126,44753,38410,32366,26556,21578,17146,13872,11029,8620,6549,4760,3102,1777,761,216,37,4,0
374,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,2015,79737,69588,59983,51310,43626,37145,31173,25450,20572,16236,12967,10109,7640,5472,3612,2007,897,264,46,5,0
375,Estimates,SUB-SAHARANAFRICA,,947,SDGregion,1828,2020,86609,77738,68696,59221,50313,42543,36119,30167,24457,19602,15266,11949,9011,6439,4208,2384,1042,326,59,6,0
376,Estimates,EasternAfrica,,910,Subregion,947,1950,5923,4473,3808,3399,2931,2480,2104,1780,1511,1240,948,752,581,414,258,131,46,12,2,0,0
377,Estimates,EasternAfrica,,910,Subregion,947,1955,6691,5167,4263,3675,3245,2770,2335,1968,1647,1381,1114,831,632,455,288,148,56,13,2,0,0
378,Estimates,EasternAfrica,,910,Subregion,947,1960,7637,5941,4953,4130,3523,3083,2622,2197,1834,1516,1250,983,704,501,323,170,66,16,2,0,0
379,Estimates,EasternAfrica,,910,Subregion,947,1965,8871,6889,5733,4813,3959,3346,2924,2475,2056,1698,1381,1111,841,565,361,195,78,20,3,0,0
380,Estimates,EasternAfrica,,910,Subregion,947,1970,10257,8090,6679,5593,4638,3785,3193,2776,2330,1915,1556,1236,957,680,412,221,91,24,3,0,0
381,Estimates,EasternAfrica,,910,Subregion,947,1975,11936,9416,7832,6504,5380,4424,3600,3023,2610,2168,1755,1395,1068,779,500,258,106,29,4,0,0
382,Estimates,EasternAfrica,,910,Subregion,947,1980,13940,11045,9033,7507,6228,5157,4267,3460,2868,2462,2003,1619,1236,906,594,335,133,34,5,0,0
383,Estimates,EasternAfrica,,910,Subregion,947,1985,16026,12942,10740,8835,7271,5979,4933,4057,3262,2678,2264,1803,1403,1009,668,372,160,43,6,0,0
384,Estimates,EasternAfrica,,910,Subregion,947,1990,18387,15039,12629,10499,8500,6925,5688,4675,3798,3023,2450,2051,1570,1161,782,450,191,51,8,1,0
385,Estimates,EasternAfrica,,910,Subregion,947,1995,20152,17027,14518,12038,9879,7965,6505,5351,4355,3469,2738,2181,1794,1264,869,530,234,62,9,1,0
386,Estimates,EasternAfrica,,910,Subregion,947,2000,23207,19269,16723,14170,11579,9375,7472,6070,4894,3938,3102,2419,1856,1458,915,566,265,77,12,1,0
387,Estimates,EasternAfrica,,910,Subregion,947,2005,26248,22339,18930,16231,13502,10963,8872,6994,5580,4469,3555,2751,2077,1502,1071,573,277,89,16,1,0
388,Estimates,EasternAfrica,,910,Subregion,947,2010,29241,25456,22004,18585,15552,12845,10407,8399,6564,5184,4109,3215,2413,1721,1137,698,315,99,20,2,0
389,Estimates,EasternAfrica,,910,Subregion,947,2015,31887,28574,25131,21671,18110,15008,12368,10001,8017,6208,4841,3771,2866,2040,1337,770,380,122,24,3,0
390,Estimates,EasternAfrica,,910,Subregion,947,2020,34362,31328,28299,24870,21278,17646,14592,11984,9624,7661,5863,4496,3404,2460,1617,931,435,156,32,4,0
391,Estimates,Burundi,,108,Country,910,1950,186,148,128,114,99,86,73,63,52,43,35,26,20,15,10,5,2,1,0,0,0
392,Estimates,Burundi,,108,Country,910,1955,234,160,137,121,106,91,79,67,57,47,38,30,21,15,10,5,2,0,0,0,0
393,Estimates,Burundi,,108,Country,910,1960,255,204,149,129,113,98,84,72,61,51,41,33,24,16,10,6,2,1,0,0,0
394,Estimates,Burundi,,108,Country,910,1965,284,223,190,140,121,105,91,78,66,55,45,36,27,19,11,6,2,1,0,0,0
395,Estimates,Burundi,,108,Country,910,1970,319,254,216,185,132,112,97,84,71,60,49,39,30,21,13,6,3,1,0,0,0
396,Estimates,Burundi,,108,Country,910,1975,335,267,235,203,166,111,93,81,70,58,49,41,32,24,16,10,4,1,0,0,0
397,Estimates,Burundi,,108,Country,910,1980,390,285,249,224,198,162,106,85,73,63,51,42,33,25,17,9,4,1,0,0,0
398,Estimates,Burundi,,108,Country,910,1985,478,348,265,232,211,187,151,96,77,66,56,45,35,26,18,10,4,1,0,0,0
399,Estimates,Burundi,,108,Country,910,1990,551,426,327,253,223,200,179,140,87,68,59,50,38,28,18,11,5,1,0,0,0
400,Estimates,Burundi,,108,Country,910,1995,587,512,413,309,218,181,163,149,118,71,56,48,39,28,18,10,4,1,0,0,0
401,Estimates,Burundi,,108,Country,910,2000,579,534,482,377,259,174,150,140,130,100,58,45,37,30,20,11,4,1,0,0,0
402,Estimates,Burundi,,108,Country,910,2005,657,551,525,472,365,248,165,141,132,122,92,52,38,30,22,12,5,1,0,0,0
403,Estimates,Burundi,,108,Country,910,2010,794,631,540,517,464,356,241,159,135,125,115,85,47,32,23,15,7,2,0,0,0
404,Estimates,Burundi,,108,Country,910,2015,938,770,618,529,500,444,340,228,149,127,117,105,76,39,25,16,8,3,0,0,0
405,Estimates,Burundi,,108,Country,910,2020,1037,916,757,609,519,489,433,329,219,143,120,109,95,65,31,17,9,3,1,0,0
406,Estimates,Comoros,,174,Country,910,1950,12,10,9,8,7,6,6,5,4,3,3,2,2,1,1,0,0,0,0,0,0
407,Estimates,Comoros,,174,Country,910,1955,15,11,10,9,8,7,6,5,5,4,3,2,2,1,1,0,0,0,0,0,0
408,Estimates,Comoros,,174,Country,910,1960,17,13,10,9,8,7,6,6,5,4,3,2,2,1,1,0,0,0,0,0,0
409,Estimates,Comoros,,174,Country,910,1965,19,15,12,9,8,8,6,6,5,4,4,3,2,1,1,0,0,0,0,0,0
410,Estimates,Comoros,,174,Country,910,1970,21,17,14,12,9,8,7,6,5,4,4,3,2,1,1,0,0,0,0,0,0
411,Estimates,Comoros,,174,Country,910,1975,23,19,16,14,11,8,7,7,6,5,4,3,3,2,1,1,0,0,0,0,0
412,Estimates,Comoros,,174,Country,910,1980,28,22,19,16,14,11,8,7,6,5,5,4,3,2,1,1,0,0,0,0,0
413,Estimates,Comoros,,174,Country,910,1985,33,26,22,19,16,13,11,8,7,6,5,4,3,2,1,1,0,0,0,0,0
414,Estimates,Comoros,,174,Country,910,1990,38,32,26,21,18,15,13,10,7,6,6,4,3,3,2,1,0,0,0,0,0
415,Estimates,Comoros,,174,Country,910,1995,42,37,31,25,21,18,15,12,10,7,6,5,4,3,2,1,0,0,0,0,0
416,Estimates,Comoros,,174,Country,910,2000,45,40,36,31,25,20,17,14,12,9,7,5,4,3,2,1,1,0,0,0,0
417,Estimates,Comoros,,174,Country,910,2005,49,43,39,35,30,24,19,16,14,11,9,6,5,4,2,1,1,0,0,0,0
418,Estimates,Comoros,,174,Country,910,2010,54,47,42,38,34,29,23,19,16,13,10,8,5,4,3,2,1,0,0,0,0
419,Estimates,Comoros,,174,Country,910,2015,60,53,46,41,37,33,28,22,18,15,12,10,7,4,3,2,1,0,0,0,0
420,Estimates,Comoros,,174,Country,910,2020,63,58,52,46,40,36,32,27,21,17,14,11,8,6,3,2,1,0,0,0,0
421,Estimates,Djibouti,,262,Country,910,1950,6,5,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
422,Estimates,Djibouti,,262,Country,910,1955,6,6,4,4,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
423,Estimates,Djibouti,,262,Country,910,1960,7,5,6,5,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0
424,Estimates,Djibouti,,262,Country,910,1965,11,8,6,7,5,4,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0
425,Estimates,Djibouti,,262,Country,910,1970,16,12,9,8,8,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0
426,Estimates,Djibouti,,262,Country,910,1975,22,17,14,11,9,9,7,6,5,4,3,2,2,1,1,0,0,0,0,0,0
427,Estimates,Djibouti,,262,Country,910,1980,34,27,24,22,17,11,11,9,7,6,5,3,3,2,1,1,0,0,0,0,0
428,Estimates,Djibouti,,262,Country,910,1985,37,33,27,24,22,16,11,11,9,7,6,4,3,2,1,1,0,0,0,0,0
429,Estimates,Djibouti,,262,Country,910,1990,54,42,38,31,28,25,19,13,12,10,8,6,4,3,2,1,0,0,0,0,0
430,Estimates,Djibouti,,262,Country,910,1995,51,49,38,35,28,25,22,17,12,11,9,7,5,4,2,1,1,0,0,0,0
431,Estimates,Djibouti,,262,Country,910,2000,52,49,48,38,35,29,25,22,16,11,10,8,6,4,3,2,1,0,0,0,0
432,Estimates,Djibouti,,262,Country,910,2005,52,50,48,47,37,34,27,24,21,15,11,10,7,5,3,2,1,0,0,0,0
433,Estimates,Djibouti,,262,Country,910,2010,50,50,49,47,46,40,37,31,24,21,16,11,9,7,4,3,1,0,0,0,0
434,Estimates,Djibouti,,262,Country,910,2015,50,49,50,49,47,46,40,36,30,23,20,15,10,8,5,3,2,1,0,0,0
435,Estimates,Djibouti,,262,Country,910,2020,50,50,49,50,49,47,45,39,35,29,22,19,13,9,7,4,2,1,0,0,0
436,Estimates,Eritrea,,232,Country,910,1950,78,60,50,43,36,30,24,20,16,13,11,9,7,5,3,2,1,0,0,0,0
437,Estimates,Eritrea,,232,Country,910,1955,77,67,57,49,41,34,28,22,18,15,11,9,7,5,3,2,1,0,0,0,0
438,Estimates,Eritrea,,232,Country,910,1960,91,67,64,55,47,39,32,26,21,17,13,10,8,5,4,2,1,0,0,0,0
439,Estimates,Eritrea,,232,Country,910,1965,105,80,64,62,54,45,38,31,25,20,15,12,8,6,4,2,1,0,0,0,0
440,Estimates,Eritrea,,232,Country,910,1970,120,94,77,63,60,52,43,36,29,23,18,14,10,7,4,2,1,0,0,0,0
441,Estimates,Eritrea,,232,Country,910,1975,135,110,91,76,62,59,50,42,34,27,21,16,12,8,5,3,1,0,0,0,0
442,Estimates,Eritrea,,232,Country,910,1980,156,125,106,89,74,60,57,48,40,32,25,19,14,9,6,3,1,0,0,0,0
443,Estimates,Eritrea,,232,Country,910,1985,182,145,121,104,87,72,58,55,46,37,30,23,17,11,7,4,1,0,0,0,0
444,Estimates,Eritrea,,232,Country,910,1990,204,170,140,116,97,80,67,54,51,43,34,26,20,14,8,4,2,0,0,0,0
445,Estimates,Eritrea,,232,Country,910,1995,187,191,164,114,76,56,50,46,45,44,38,31,23,16,10,5,2,1,0,0,0
446,Estimates,Eritrea,,232,Country,910,2000,164,179,186,150,92,61,41,44,41,41,40,34,27,19,12,6,3,1,0,0,0
447,Estimates,Eritrea,,232,Country,910,2005,213,163,178,198,164,110,80,51,51,45,41,38,30,23,15,8,3,1,0,0,0
448,Estimates,Eritrea,,232,Country,910,2010,269,208,161,175,182,148,100,75,48,48,42,37,33,25,17,10,4,1,0,0,0
449,Estimates,Eritrea,,232,Country,910,2015,258,261,203,155,157,151,113,80,72,46,45,38,32,27,19,11,5,2,0,0,0
450,Estimates,Eritrea,,232,Country,910,2020,253,244,248,190,143,144,135,96,69,68,43,41,33,27,21,13,6,2,1,0,0
451,Estimates,Ethiopia,,231,Country,910,1950,1684,1276,1074,928,793,673,570,486,409,336,223,181,143,105,69,35,12,3,0,0,0
452,Estimates,Ethiopia,,231,Country,910,1955,1758,1432,1212,1034,883,746,631,531,448,370,298,191,148,107,68,36,13,3,0,0,0
453,Estimates,Ethiopia,,231,Country,910,1960,1944,1521,1367,1170,988,835,704,592,493,409,331,259,158,113,72,37,14,3,0,0,0
454,Estimates,Ethiopia,,231,Country,910,1965,2264,1717,1460,1326,1124,940,792,664,553,454,370,292,218,124,79,41,16,4,1,0,0
455,Estimates,Ethiopia,,231,Country,910,1970,2595,2021,1653,1418,1276,1072,894,751,624,513,414,328,248,173,88,46,19,5,1,0,0
456,Estimates,Ethiopia,,231,Country,910,1975,3043,2354,1943,1606,1367,1219,1022,849,707,580,469,369,281,199,124,53,21,6,1,0,0
457,Estimates,Ethiopia,,231,Country,910,1980,3361,2627,2030,1642,1379,1201,1111,940,769,646,509,432,320,242,151,92,31,7,1,0,0
